Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import,produit,poid du produit,year,month,day
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-07-06 03:00:00,07/07/2020 04:00,O.M.M.P. SFAX,04/07/2020 15:00,--,varac solide:2500/conteneurs tonnage:750,varac solide,2500.0,2020.0,7.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-07-06 03:00:00,07/07/2020 04:00,O.M.M.P. SFAX,04/07/2020 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2020.0,7.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-07-08 21:00:00,11/07/2020 10:00,O.M.M.P. SFAX,07/07/2020 09:00,--,varac liquide:3058/conteneurs tonnage:350,varac liquide,3058.0,2020.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-07-13 03:00:00,14/07/2020 04:00,O.M.M.P. SFAX,11/07/2020 15:00,--,cereales:8830/conteneurs nombre EVP:250,cereales,8830.0,2020.0,7.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-07-14 10:30:00,17/07/2020 10:30,O.M.M.P. SFAX,12/07/2020 22:30,--,conteneurs nombre EVP:300,conteneurs nombre EVP,300.0,2020.0,7.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-07-08 21:00:00,11/07/2020 10:00,O.M.M.P. SFAX,07/07/2020 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2020.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-07-13 03:00:00,14/07/2020 04:00,O.M.M.P. SFAX,11/07/2020 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2020.0,7.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-07-14 10:30:00,17/07/2020 10:30,O.M.M.P. SFAX,12/07/2020 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2020.0,7.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-07-06 03:00:00,07/07/2020 04:00,O.M.M.P. SFAX,04/07/2020 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2020.0,7.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-07-08 00:00:00,11/07/2020 00:00,O.M.M.P. SFAX,06/07/2020 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2020.0,7.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-07-13 03:00:00,14/07/2020 04:00,O.M.M.P. SFAX,11/07/2020 15:00,--,varac solide:3300/conteneurs tonnage:150,varac solide,3300.0,2020.0,7.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-07-28 03:00:00,01/08/2020 17:00,O.M.M.P. SFAX,26/07/2020 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2020.0,7.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-08-06 03:00:00,07/08/2020 04:00,O.M.M.P. SFAX,04/08/2020 15:00,--,cereales:12225/conteneurs nombre EVP:300,cereales,12225.0,2020.0,8.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2020-07-25 19:00:00,28/07/2020 19:00,O.M.M.P. SFAX,24/07/2020 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2020.0,7.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-07-28 03:00:00,29/07/2020 04:00,O.M.M.P. SFAX,26/07/2020 15:00,--,cereales:5400/Hydrocarbures:5163,cereales,5400.0,2020.0,7.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-07-28 09:00:00,01/08/2020 22:00,O.M.M.P. SFAX,26/07/2020 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2020.0,7.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2020-08-04 06:00:00,06/08/2020 18:00,O.M.M.P. SFAX,02/08/2020 18:00,--,varac solide:3040/cereales:7400,varac solide,3040.0,2020.0,8.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-08-06 03:00:00,07/08/2020 04:00,O.M.M.P. SFAX,04/08/2020 15:00,--,cereales:6860/conteneurs tonnage:390,cereales,6860.0,2020.0,8.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-07-28 03:00:00,29/07/2020 04:00,O.M.M.P. SFAX,26/07/2020 15:00,--,varac solide:5120/,varac solide,5120.0,2020.0,7.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-07-28 04:00:00,01/08/2020 17:00,O.M.M.P. SFAX,26/07/2020 16:00,--,cereales:2860/,cereales,2860.0,2020.0,7.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-08-06 03:00:00,07/08/2020 04:00,O.M.M.P. SFAX,04/08/2020 15:00,--,varac solide:2500/conteneurs tonnage:750,varac solide,2500.0,2020.0,8.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-08-06 03:00:00,07/08/2020 04:00,O.M.M.P. SFAX,04/08/2020 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2020.0,8.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-08-08 21:00:00,11/08/2020 10:00,O.M.M.P. SFAX,07/08/2020 09:00,--,varac liquide:3058/conteneurs tonnage:350,varac liquide,3058.0,2020.0,8.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-08-13 03:00:00,14/08/2020 04:00,O.M.M.P. SFAX,11/08/2020 15:00,--,cereales:8830/conteneurs nombre EVP:250,cereales,8830.0,2020.0,8.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-08-14 10:30:00,17/08/2020 10:30,O.M.M.P. SFAX,12/08/2020 22:30,--,conteneurs nombre EVP:300,conteneurs nombre EVP,300.0,2020.0,8.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-08-08 21:00:00,11/08/2020 10:00,O.M.M.P. SFAX,07/08/2020 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2020.0,8.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-08-13 03:00:00,14/08/2020 04:00,O.M.M.P. SFAX,11/08/2020 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2020.0,8.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-08-14 10:30:00,17/08/2020 10:30,O.M.M.P. SFAX,12/08/2020 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2020.0,8.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-08-06 03:00:00,07/08/2020 04:00,O.M.M.P. SFAX,04/08/2020 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2020.0,8.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-08-08 00:00:00,11/08/2020 00:00,O.M.M.P. SFAX,06/08/2020 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2020.0,8.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-08-13 03:00:00,14/08/2020 04:00,O.M.M.P. SFAX,11/08/2020 15:00,--,varac solide:3300/conteneurs tonnage:150,varac solide,3300.0,2020.0,8.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-08-28 03:00:00,01/09/2020 17:00,O.M.M.P. SFAX,26/08/2020 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2020.0,8.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-09-06 03:00:00,07/09/2020 04:00,O.M.M.P. SFAX,04/09/2020 15:00,--,cereales:12225/conteneurs nombre EVP:300,cereales,12225.0,2020.0,9.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2020-08-25 19:00:00,28/08/2020 19:00,O.M.M.P. SFAX,24/08/2020 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2020.0,8.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-08-28 03:00:00,29/08/2020 04:00,O.M.M.P. SFAX,26/08/2020 15:00,--,cereales:5400/Hydrocarbures:5163,cereales,5400.0,2020.0,8.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-08-28 09:00:00,01/09/2020 22:00,O.M.M.P. SFAX,26/08/2020 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2020.0,8.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2020-09-04 06:00:00,06/09/2020 18:00,O.M.M.P. SFAX,02/09/2020 18:00,--,varac solide:3040/cereales:7400,varac solide,3040.0,2020.0,9.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-09-06 03:00:00,07/09/2020 04:00,O.M.M.P. SFAX,04/09/2020 15:00,--,cereales:6860/conteneurs tonnage:390,cereales,6860.0,2020.0,9.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-08-28 03:00:00,29/08/2020 04:00,O.M.M.P. SFAX,26/08/2020 15:00,--,varac solide:5120/,varac solide,5120.0,2020.0,8.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-08-28 04:00:00,01/09/2020 17:00,O.M.M.P. SFAX,26/08/2020 16:00,--,cereales:2860/,cereales,2860.0,2020.0,8.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-09-06 03:00:00,07/09/2020 04:00,O.M.M.P. SFAX,04/09/2020 15:00,--,varac solide:2500/conteneurs tonnage:750,varac solide,2500.0,2020.0,9.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-09-06 03:00:00,07/09/2020 04:00,O.M.M.P. SFAX,04/09/2020 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2020.0,9.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-09-08 21:00:00,11/09/2020 10:00,O.M.M.P. SFAX,07/09/2020 09:00,--,varac liquide:3058/conteneurs tonnage:350,varac liquide,3058.0,2020.0,9.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-09-13 03:00:00,14/09/2020 04:00,O.M.M.P. SFAX,11/09/2020 15:00,--,cereales:8830/conteneurs nombre EVP:250,cereales,8830.0,2020.0,9.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-09-14 10:30:00,17/09/2020 10:30,O.M.M.P. SFAX,12/09/2020 22:30,--,conteneurs nombre EVP:300,conteneurs nombre EVP,300.0,2020.0,9.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-09-08 21:00:00,11/09/2020 10:00,O.M.M.P. SFAX,07/09/2020 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2020.0,9.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-09-13 03:00:00,14/09/2020 04:00,O.M.M.P. SFAX,11/09/2020 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2020.0,9.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-09-14 10:30:00,17/09/2020 10:30,O.M.M.P. SFAX,12/09/2020 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2020.0,9.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-09-06 03:00:00,07/09/2020 04:00,O.M.M.P. SFAX,04/09/2020 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2020.0,9.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-09-08 00:00:00,11/09/2020 00:00,O.M.M.P. SFAX,06/09/2020 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2020.0,9.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-09-13 03:00:00,14/09/2020 04:00,O.M.M.P. SFAX,11/09/2020 15:00,--,varac solide:3300/conteneurs tonnage:150,varac solide,3300.0,2020.0,9.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-09-28 03:00:00,01/10/2020 17:00,O.M.M.P. SFAX,26/09/2020 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2020.0,9.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-10-06 03:00:00,07/10/2020 04:00,O.M.M.P. SFAX,04/10/2020 15:00,--,cereales:12225/conteneurs nombre EVP:300,cereales,12225.0,2020.0,10.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2020-09-25 19:00:00,28/09/2020 19:00,O.M.M.P. SFAX,24/09/2020 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2020.0,9.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-09-28 03:00:00,29/09/2020 04:00,O.M.M.P. SFAX,26/09/2020 15:00,--,cereales:5400/Hydrocarbures:5163,cereales,5400.0,2020.0,9.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-09-28 09:00:00,01/10/2020 22:00,O.M.M.P. SFAX,26/09/2020 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2020.0,9.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2020-10-04 06:00:00,06/10/2020 18:00,O.M.M.P. SFAX,02/10/2020 18:00,--,varac solide:3040/cereales:7400,varac solide,3040.0,2020.0,10.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-10-06 03:00:00,07/10/2020 04:00,O.M.M.P. SFAX,04/10/2020 15:00,--,cereales:6860/conteneurs tonnage:390,cereales,6860.0,2020.0,10.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-09-28 03:00:00,29/09/2020 04:00,O.M.M.P. SFAX,26/09/2020 15:00,--,varac solide:5120/,varac solide,5120.0,2020.0,9.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-09-28 04:00:00,01/10/2020 17:00,O.M.M.P. SFAX,26/09/2020 16:00,--,cereales:2860/,cereales,2860.0,2020.0,9.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-10-06 03:00:00,07/10/2020 04:00,O.M.M.P. SFAX,04/10/2020 15:00,--,varac solide:2500/conteneurs tonnage:750,varac solide,2500.0,2020.0,10.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-10-06 03:00:00,07/10/2020 04:00,O.M.M.P. SFAX,04/10/2020 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2020.0,10.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-10-08 21:00:00,11/10/2020 10:00,O.M.M.P. SFAX,07/10/2020 09:00,--,varac liquide:3058/conteneurs tonnage:350,varac liquide,3058.0,2020.0,10.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-10-13 03:00:00,14/10/2020 04:00,O.M.M.P. SFAX,11/10/2020 15:00,--,cereales:8830/conteneurs nombre EVP:250,cereales,8830.0,2020.0,10.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-10-14 10:30:00,17/10/2020 10:30,O.M.M.P. SFAX,12/10/2020 22:30,--,conteneurs nombre EVP:300,conteneurs nombre EVP,300.0,2020.0,10.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-10-08 21:00:00,11/10/2020 10:00,O.M.M.P. SFAX,07/10/2020 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2020.0,10.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-10-13 03:00:00,14/10/2020 04:00,O.M.M.P. SFAX,11/10/2020 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2020.0,10.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-10-14 10:30:00,17/10/2020 10:30,O.M.M.P. SFAX,12/10/2020 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2020.0,10.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-10-06 03:00:00,07/10/2020 04:00,O.M.M.P. SFAX,04/10/2020 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2020.0,10.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-10-08 00:00:00,11/10/2020 00:00,O.M.M.P. SFAX,06/10/2020 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2020.0,10.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-10-13 03:00:00,14/10/2020 04:00,O.M.M.P. SFAX,11/10/2020 15:00,--,varac solide:3300/conteneurs tonnage:150,varac solide,3300.0,2020.0,10.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-10-28 03:00:00,01/11/2020 17:00,O.M.M.P. SFAX,26/10/2020 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2020.0,10.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-11-06 03:00:00,07/11/2020 04:00,O.M.M.P. SFAX,04/11/2020 15:00,--,cereales:12225/conteneurs nombre EVP:300,cereales,12225.0,2020.0,11.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2020-10-25 19:00:00,28/10/2020 19:00,O.M.M.P. SFAX,24/10/2020 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2020.0,10.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-10-28 03:00:00,29/10/2020 04:00,O.M.M.P. SFAX,26/10/2020 15:00,--,cereales:5400/Hydrocarbures:5163,cereales,5400.0,2020.0,10.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-10-28 09:00:00,01/11/2020 22:00,O.M.M.P. SFAX,26/10/2020 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2020.0,10.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2020-11-04 06:00:00,06/11/2020 18:00,O.M.M.P. SFAX,02/11/2020 18:00,--,varac solide:3040/cereales:7400,varac solide,3040.0,2020.0,11.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-11-06 03:00:00,07/11/2020 04:00,O.M.M.P. SFAX,04/11/2020 15:00,--,cereales:6860/conteneurs tonnage:390,cereales,6860.0,2020.0,11.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-10-28 03:00:00,29/10/2020 04:00,O.M.M.P. SFAX,26/10/2020 15:00,--,varac solide:5120/,varac solide,5120.0,2020.0,10.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-10-28 04:00:00,01/11/2020 17:00,O.M.M.P. SFAX,26/10/2020 16:00,--,cereales:2860/,cereales,2860.0,2020.0,10.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-11-06 03:00:00,07/11/2020 04:00,O.M.M.P. SFAX,04/11/2020 15:00,--,varac solide:2500/conteneurs tonnage:750,varac solide,2500.0,2020.0,11.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-11-06 03:00:00,07/11/2020 04:00,O.M.M.P. SFAX,04/11/2020 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2020.0,11.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-11-08 21:00:00,11/11/2020 10:00,O.M.M.P. SFAX,07/11/2020 09:00,--,varac liquide:3058/conteneurs tonnage:350,varac liquide,3058.0,2020.0,11.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-11-13 03:00:00,14/11/2020 04:00,O.M.M.P. SFAX,11/11/2020 15:00,--,cereales:8830/conteneurs nombre EVP:250,cereales,8830.0,2020.0,11.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-11-14 10:30:00,17/11/2020 10:30,O.M.M.P. SFAX,12/11/2020 22:30,--,conteneurs nombre EVP:300,conteneurs nombre EVP,300.0,2020.0,11.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-11-08 21:00:00,11/11/2020 10:00,O.M.M.P. SFAX,07/11/2020 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2020.0,11.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-11-13 03:00:00,14/11/2020 04:00,O.M.M.P. SFAX,11/11/2020 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2020.0,11.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-11-14 10:30:00,17/11/2020 10:30,O.M.M.P. SFAX,12/11/2020 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2020.0,11.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-11-06 03:00:00,07/11/2020 04:00,O.M.M.P. SFAX,04/11/2020 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2020.0,11.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-11-08 00:00:00,11/11/2020 00:00,O.M.M.P. SFAX,06/11/2020 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2020.0,11.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-11-13 03:00:00,14/11/2020 04:00,O.M.M.P. SFAX,11/11/2020 15:00,--,varac solide:3300/conteneurs tonnage:150,varac solide,3300.0,2020.0,11.0,13.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-11-28 03:00:00,01/12/2020 17:00,O.M.M.P. SFAX,26/11/2020 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244,Hydrocarbures,1263.0,2020.0,11.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-12-06 03:00:00,07/12/2020 04:00,O.M.M.P. SFAX,04/12/2020 15:00,--,cereales:12225/conteneurs nombre EVP:300,cereales,12225.0,2020.0,12.0,6.0
sfax,WILHELMINE,0WE0AN1MA,,Westmed Service,2020-11-25 19:00:00,28/11/2020 19:00,O.M.M.P. SFAX,24/11/2020 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505,conteneurs tonnage,670.0,2020.0,11.0,25.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-11-28 03:00:00,29/11/2020 04:00,O.M.M.P. SFAX,26/11/2020 15:00,--,cereales:5400/Hydrocarbures:5163,cereales,5400.0,2020.0,11.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-11-28 09:00:00,01/12/2020 22:00,O.M.M.P. SFAX,26/11/2020 21:00,--,varac liquide:1058 /varac solide:5040,varac liquide,1058.0,2020.0,11.0,28.0
sfax,FAS DAMMAM,1RSCDS1MA,,MALTA TS E,2020-12-04 06:00:00,06/12/2020 18:00,O.M.M.P. SFAX,02/12/2020 18:00,--,varac solide:3040/cereales:7400,varac solide,3040.0,2020.0,12.0,4.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-12-06 03:00:00,07/12/2020 04:00,O.M.M.P. SFAX,04/12/2020 15:00,--,cereales:6860/conteneurs tonnage:390,cereales,6860.0,2020.0,12.0,6.0
sfax,NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,2020-11-28 03:00:00,29/11/2020 04:00,O.M.M.P. SFAX,26/11/2020 15:00,--,varac solide:5120/,varac solide,5120.0,2020.0,11.0,28.0
sfax,FAS DAMMAM,1RSC3N1MA,,MALTA TS E,2020-11-28 04:00:00,01/12/2020 17:00,O.M.M.P. SFAX,26/11/2020 16:00,--,cereales:2860/,cereales,2860.0,2020.0,11.0,28.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-12-06 03:00:00,07/12/2020 04:00,O.M.M.P. SFAX,04/12/2020 15:00,--,varac solide:2500/conteneurs tonnage:750,varac solide,2500.0,2020.0,12.0,6.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-12-06 03:00:00,07/12/2020 04:00,O.M.M.P. SFAX,04/12/2020 15:00,--,conteneurs nombre EVP:290,conteneurs nombre EVP,290.0,2020.0,12.0,6.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-12-08 21:00:00,11/12/2020 10:00,O.M.M.P. SFAX,07/12/2020 09:00,--,varac liquide:3058/conteneurs tonnage:350,varac liquide,3058.0,2020.0,12.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-12-13 03:00:00,14/12/2020 04:00,O.M.M.P. SFAX,11/12/2020 15:00,--,cereales:8830/conteneurs nombre EVP:250,cereales,8830.0,2020.0,12.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-12-14 10:30:00,17/12/2020 10:30,O.M.M.P. SFAX,12/12/2020 22:30,--,conteneurs nombre EVP:300,conteneurs nombre EVP,300.0,2020.0,12.0,14.0
sfax,JANINA,1RSD1N1MA,,MALTA TS E,2020-12-08 21:00:00,11/12/2020 10:00,O.M.M.P. SFAX,07/12/2020 09:00,--,varac solide:5066/varac liquide:702,varac solide,5066.0,2020.0,12.0,8.0
sfax,NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,2020-12-13 03:00:00,14/12/2020 04:00,O.M.M.P. SFAX,11/12/2020 15:00,--,conteneurs nombre EVP:780/cereales:9225,conteneurs nombre EVP,780.0,2020.0,12.0,13.0
sfax,CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,2020-12-14 10:30:00,17/12/2020 10:30,O.M.M.P. SFAX,12/12/2020 22:30,--,varac solide:1055/Hydrocarbures:7036,varac solide,1055.0,2020.0,12.0,14.0
sfax,NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,2020-12-06 03:00:00,07/12/2020 04:00,O.M.M.P. SFAX,04/12/2020 15:00,--,conteneurs tonnage:6025/cereales:12225,conteneurs tonnage,6025.0,2020.0,12.0,6.0
sfax,NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,2020-12-08 00:00:00,11/12/2020 00:00,O.M.M.P. SFAX,06/12/2020 12:00,--,cereales:13450/varac liquide:548,cereales,13450.0,2020.0,12.0,8.0
